baseline,user_id,precision_at_k,recall_at_k,ndcg_at_k,diversity_at_k,recommended_items,relevant_items
content_category,AE2W35G2UDD3OHHMAY52UW4SATBA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B07H44NYT9
popularity,AE2YLMNZP2IJC2CJZ644LL34SMDQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B01GE7V1H8
content_category,AE2YLMNZP2IJC2CJZ644LL34SMDQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B01GE7V1H8
popularity,AE2YNFY2GUJNBEU54SYIDWDJ7VRA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0BMB4BGRZ
content_category,AE2YNFY2GUJNBEU54SYIDWDJ7VRA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0BMB4BGRZ
popularity,AE2ZY5XJJMHFJ3L3X443CMNOIM5Q,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B09LM1H5N9
content_category,AE2ZY5XJJMHFJ3L3X443CMNOIM5Q,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B09LM1H5N9
popularity,AE323FGYRYVWBNNHJKWCPYFQJIBQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0C86NF3DH
content_category,AE323FGYRYVWBNNHJKWCPYFQJIBQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0C86NF3DH
popularity,AE32HL4XQXMWHNN3AMLXZHR4BW5A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B004XL32T8
content_category,AE32HL4XQXMWHNN3AMLXZHR4BW5A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B004XL32T8
popularity,AE32HOFJ23QD7XGWWXC2BXWP2MDA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B09YZRRN9M
content_category,AE32HOFJ23QD7XGWWXC2BXWP2MDA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B09YZRRN9M
popularity,AE34NU2IK7BLZXXQ43STKR5W5JOQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B003BIGDH2
content_category,AE34NU2IK7BLZXXQ43STKR5W5JOQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B003BIGDH2
popularity,AE34R3CKOPJ7S3P2XJOUX4FFD3PQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00Z74IQ6E
content_category,AE34R3CKOPJ7S3P2XJOUX4FFD3PQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00Z74IQ6E
popularity,AE356W34GB4KSFS3EK5VRU3252OQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B0C6XJJQ4J
content_category,AE356W34GB4KSFS3EK5VRU3252OQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B0C6XJJQ4J
popularity,AE35IIOXC4U3KTNBGCI62IKWH7LA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0B9Z7PKW5
content_category,AE35IIOXC4U3KTNBGCI62IKWH7LA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0B9Z7PKW5
popularity,AE35JTQLCS32DK6WLS2XAJVJU2WA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0BV133BBB
content_category,AE35JTQLCS32DK6WLS2XAJVJU2WA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0BV133BBB
popularity,AE35RQ72GMSJS67Z53ZJIE5NPZBQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0919DS5HP
content_category,AE35RQ72GMSJS67Z53ZJIE5NPZBQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0919DS5HP
popularity,AE363YEMX6673ICTJLKORKGCNY7A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B003ZE5NPK
content_category,AE363YEMX6673ICTJLKORKGCNY7A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B003ZE5NPK
popularity,AE3665RXILC36KVH56O2XD53TW4A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B07SHHSDNK
content_category,AE3665RXILC36KVH56O2XD53TW4A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B07SHHSDNK
popularity,AE36GMS2IYUGZUUTNXNGZ4SWOX4A,0.1,1.0,0.38685280723454163,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00UXG4WR8
content_category,AE36GMS2IYUGZUUTNXNGZ4SWOX4A,0.1,1.0,0.38685280723454163,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00UXG4WR8
popularity,AE36IWCDID2HUTSCGF75D2NPDVTA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00VBP8QPO
content_category,AE36IWCDID2HUTSCGF75D2NPDVTA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00VBP8QPO
popularity,AE36LB55BR5UDATOUTI5AZAIVL4A,0.0,0.0,0.0,0.0,"B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B0C7LQXQN7
content_category,AE36LB55BR5UDATOUTI5AZAIVL4A,0.0,0.0,0.0,0.0,"B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B0C7LQXQN7
popularity,AE3736RIPU2QPYG5PUFV4EKYNENQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B09MVV717N
content_category,AE3736RIPU2QPYG5PUFV4EKYNENQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B09MVV717N
popularity,AE3ADDGUYHUPBQCKJSKRHVPCDX7A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B081JBKY7K
content_category,AE3ADDGUYHUPBQCKJSKRHVPCDX7A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B081JBKY7K
popularity,AE3BAKTNYFT3KCHP27O6HGPHL3IQ,0.1,1.0,0.3562071871080222,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B09MQLYPRR
content_category,AE3BAKTNYFT3KCHP27O6HGPHL3IQ,0.1,1.0,0.3562071871080222,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B09MQLYPRR
popularity,AE3CHZHVH46O5QAVLU5RLB4T7OBA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B09D9DMGXG
content_category,AE3CHZHVH46O5QAVLU5RLB4T7OBA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B09D9DMGXG
popularity,AE3DZDSWXCEKRDSOGNXXS76MYXWA,0.0,0.0,0.0,0.0,"B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B074HLRXMP
content_category,AE3DZDSWXCEKRDSOGNXXS76MYXWA,0.0,0.0,0.0,0.0,"B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B074HLRXMP
popularity,AE3FWYWBTTK6MYKHB5WXQBQB7RZA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B08L4TP9GV
content_category,AE3FWYWBTTK6MYKHB5WXQBQB7RZA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B08L4TP9GV
popularity,AE3GG76JIYJE7K4254OZOH3A64IQ,0.1,1.0,0.3562071871080222,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B09MQLYPRR
content_category,AE3GG76JIYJE7K4254OZOH3A64IQ,0.1,1.0,0.3562071871080222,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B09MQLYPRR
popularity,AE3J53GUT5JRVNJDABB2MMYDVKRA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B08TR3J5RD
content_category,AE3J53GUT5JRVNJDABB2MMYDVKRA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B08TR3J5RD
popularity,AE3JHKJLTSXKCSCSVHLZUTZLNF4Q,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B07GL583WL
content_category,AE3JHKJLTSXKCSCSVHLZUTZLNF4Q,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B07GL583WL
popularity,AE3JWRFTL6AR7EQWM4WCNVSI2QZA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0BXHF9S26
content_category,AE3JWRFTL6AR7EQWM4WCNVSI2QZA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0BXHF9S26
popularity,AE3KIAUJ3MHLY54ZULUC6XJQ3EOA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B08M1JZP9P
content_category,AE3KIAUJ3MHLY54ZULUC6XJQ3EOA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B08M1JZP9P
popularity,AE3KND5CL5M2IVRGKIQN56G4WKLQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0C5HRMV75
content_category,AE3KND5CL5M2IVRGKIQN56G4WKLQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0C5HRMV75
popularity,AE3KOTKBRUVMKXLX6PRZ5ZV7J34A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B078X1Y73X
content_category,AE3KOTKBRUVMKXLX6PRZ5ZV7J34A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B078X1Y73X
popularity,AE3KP5KRUM6F3UTJQWSY65HSMDHA,0.1,1.0,0.6309297535714575,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B002JAKRAM
content_category,AE3KP5KRUM6F3UTJQWSY65HSMDHA,0.1,1.0,0.6309297535714575,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B002JAKRAM
popularity,AE3KZZ33SGVY3DMJPQTATMVAHCYQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B07786Z3V1
content_category,AE3KZZ33SGVY3DMJPQTATMVAHCYQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B07786Z3V1
popularity,AE3L7WYZUSR5GXINFIXVEX7A63BQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00NWRLKXO
content_category,AE3L7WYZUSR5GXINFIXVEX7A63BQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00NWRLKXO
popularity,AE3LYJCWALA755NNUJGHIXT2UQSA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0085ZI25M
content_category,AE3LYJCWALA755NNUJGHIXT2UQSA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0085ZI25M
popularity,AE3M5FZ35X5S3QVHXTT4IXGK7HLQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0915YVGNH
content_category,AE3M5FZ35X5S3QVHXTT4IXGK7HLQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0915YVGNH
popularity,AE3N66CXAMCVLJH3L3KTBUGBQNXQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B07RGS5MHK
content_category,AE3N66CXAMCVLJH3L3KTBUGBQNXQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B07RGS5MHK
popularity,AE3OSN5GMNTSFRHOZW6WKEG4OFDA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B003BIGDHW
content_category,AE3OSN5GMNTSFRHOZW6WKEG4OFDA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B003BIGDHW
popularity,AE3OZRIYIFVPIXHXBUB6QVF3P36Q,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B084JF2N3H
content_category,AE3OZRIYIFVPIXHXBUB6QVF3P36Q,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B084JF2N3H
popularity,AE3PLZHW6NXWBMZ76TDVFQG2MJFA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0BKYQYK8X
content_category,AE3PLZHW6NXWBMZ76TDVFQG2MJFA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0BKYQYK8X
popularity,AE3Q7SBJAE2NXP5WM3VTTRQL7ZHQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B08TX52WFL
content_category,AE3Q7SBJAE2NXP5WM3VTTRQL7ZHQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B08TX52WFL
popularity,AE3QI5CV6MRUKODQ373VOXGPF2BQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0C4FQ2X2M
content_category,AE3QI5CV6MRUKODQ373VOXGPF2BQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0C4FQ2X2M
popularity,AE3QT4KT73ONAWNZP4RYB5HIZARQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B078ZDJXFN
content_category,AE3QT4KT73ONAWNZP4RYB5HIZARQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B078ZDJXFN
popularity,AE3R5TH7SEYQ3FYTUTJFZRNFQBEQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B08M5THBY4
content_category,AE3R5TH7SEYQ3FYTUTJFZRNFQBEQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B08M5THBY4
popularity,AE3SWNYVGRRSICXBXCBSNZWCM2YQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0799Q45TT
